interval,transaction_success_rate,total_transactions,timestamp,cpu_usage,memory_usage,response_time,error_rate,transaction_success_rate_lag1,cpu_usage_lag1,memory_usage_lag1,response_time_lag1,error_rate_lag1,transaction_success_rate_rolling_mean,transaction_success_rate_rolling_std,cpu_usage_rolling_mean,cpu_usage_rolling_std,memory_usage_rolling_mean,memory_usage_rolling_std,response_time_rolling_mean,response_time_rolling_std,error_rate_rolling_mean,error_rate_rolling_std,cpu_memory_interaction,hour,day_of_week,is_weekend,payment_status_encoded,high_error_rate_flag,response_time_spike_flag
2025-02-06 02:25:00,90.0,10.0,,,,,,85.71428571428571,49.404369088812,554.2660878366569,0.45,0.08,89.16005291005291,7.4377331804473,,,,,,,,,,2,3,0,0,0,0
2025-02-06 02:30:00,100.0,5.0,2025-02-06 02:30:31.957398016,49.404369088812,554.2693817265858,4.65,0.11,90.0,,,,,90.82671957671958,7.439349762417113,,,,,,,,,27383.329109447874,2,3,0,1,0,1
2025-02-06 02:35:00,90.0,11.0,2025-02-06 02:35:31.957394944,49.40403603577924,554.2660878366569,3.4,0.08,100.0,49.404369088812,554.2693817265858,4.65,0.11,91.03505291005291,7.37242246203807,,,,,,,,,27382.98177689258,2,3,0,0,0,1
2025-02-06 02:40:00,100.0,9.0,2025-02-06 02:40:31.957392896,49.40403603577924,554.2693817265858,1.21,0.07,90.0,49.40403603577924,554.2660878366569,3.4,0.08,92.2255291005291,7.585462487244323,,,,,,,,,27383.144508349327,2,3,0,1,0,0
2025-02-06 02:45:00,87.5,8.0,,,,,,100.0,49.40403603577924,554.2693817265858,1.21,0.07,92.01719576719576,7.685810212028946,,,,,,,,,,2,3,0,0,0,0
2025-02-06 02:50:00,100.0,10.0,,,,,,87.5,,,,,93.05886243386243,7.862961142744316,,,,,,,,,,2,3,0,1,0,0
2025-02-06 02:55:00,66.66666666666666,9.0,,,,,,100.0,,,,,90.28108465608466,10.5995872619677,,,,,,,,,,2,3,0,0,0,0
2025-02-06 03:00:00,83.33333333333334,12.0,,,,,,66.66666666666666,,,,,90.08267195767196,10.714505613869402,,,,,,,,,,3,3,0,0,0,0
2025-02-06 03:05:00,100.0,14.0,2025-02-06 03:05:31.957381120,49.404369088812,554.2693817265858,3.1,0.07,83.33333333333334,,,,,90.08267195767196,10.714505613869402,,,,,,,,,27383.329109447874,3,3,0,1,0,1
2025-02-06 03:10:00,55.55555555555556,9.0,,,,,,100.0,49.404369088812,554.2693817265858,3.1,0.07,86.37896825396825,14.11629057022825,,,,,,,,,,3,3,0,0,0,0
2025-02-06 03:15:00,100.0,5.0,,,,,,55.55555555555556,,,,,88.2308201058201,14.341186773949863,,,,,,,,,,3,3,0,1,0,0
2025-02-06 03:20:00,87.5,8.0,,,,,,100.0,,,,,88.37962962962963,14.321952128016743,,,,,,,,,,3,3,0,0,0,0
2025-02-06 03:25:00,87.5,8.0,2025-02-06 03:25:31.957367040,49.404369088812,554.2693817265858,0.9,0.07,87.5,,,,,88.1712962962963,14.314419796275532,,,,,,,,,27383.329109447874,3,3,0,0,0,0
2025-02-06 03:30:00,87.5,8.0,2025-02-06 03:30:31.957363968,49.404369088812,554.2693817265858,2.78,0.19,87.5,49.404369088812,554.2693817265858,0.9,0.07,87.12962962962963,13.821723117213764,,,,,,,,,27383.329109447874,3,3,0,0,1,0
2025-02-06 03:35:00,92.85714285714286,14.0,,,,,,87.5,49.404369088812,554.2693817265858,2.78,0.19,87.36772486772486,13.900050486558179,,,,,,,,,,3,3,0,1,0,0
2025-02-06 03:40:00,100.0,7.0,,,,,,92.85714285714286,,,,,87.36772486772486,13.900050486558179,,,,,,,,,,3,3,0,1,0,0
2025-02-06 03:45:00,81.81818181818183,11.0,,,,,,100.0,,,,,86.89424001924003,13.99160500035227,,,,,,,,,,3,3,0,0,0,0
2025-02-06 03:50:00,88.88888888888889,9.0,,,,,,81.81818181818183,,,,,85.9683140933141,13.4006266099795,,,,,,,,,,3,3,0,0,0,0
2025-02-06 03:55:00,81.81818181818183,11.0,2025-02-06 03:55:31.957351936,49.40403603577924,554.2660878366569,3.41,0.2,88.88888888888889,,,,,87.23094035594035,12.063785145899173,,,,,,,,,27382.98177689258,3,3,0,0,1,1
2025-02-06 04:00:00,88.88888888888889,9.0,2025-02-06 04:00:31.957349120,49.404369088812,554.2693817265858,1.3,0.01,81.81818181818183,49.40403603577924,554.2660878366569,3.41,0.2,87.69390331890332,12.007079233386044,,,,,,,,,27383.329109447874,4,3,0,0,0,0
2025-02-06 04:05:00,100.0,9.0,2025-02-06 04:05:31.957347072,49.404369088812,554.2693817265858,0.79,0.05,88.88888888888889,49.404369088812,554.2693817265858,1.3,0.01,87.69390331890332,12.007079233386044,,,,,,,,,27383.329109447874,4,3,0,1,0,0
2025-02-06 04:10:00,83.33333333333334,12.0,2025-02-06 04:10:31.957344000,49.404369088812,554.2693817265858,3.01,0.14,100.0,49.404369088812,554.2693817265858,0.79,0.05,90.00871813371815,6.793782123807528,,,,,,,,,27383.329109447874,4,3,0,0,0,1
2025-02-06 04:15:00,66.66666666666666,9.0,,,,,,83.33333333333334,49.404369088812,554.2693817265858,3.01,0.14,87.23094035594035,8.842784895402028,,,,,,,,,,4,3,0,0,0,0
2025-02-06 04:20:00,100.0,9.0,2025-02-06 04:20:31.957338880,49.404369088812,554.2660878366569,2.96,0.07,66.66666666666666,,,,,88.27260702260702,9.582649802154275,,,,,,,,,27383.166376894085,4,3,0,1,0,0
2025-02-06 04:25:00,87.5,8.0,,,,,,100.0,49.404369088812,554.2660878366569,2.96,0.07,88.27260702260702,9.582649802154275,,,,,,,,,,4,3,0,0,0,0
2025-02-06 04:30:00,100.0,11.0,2025-02-06 04:30:31.957334016,49.404369088812,554.2693817265858,4.81,0.07,87.5,,,,,89.31427368927369,10.153427279134878,,,,,,,,,27383.329109447874,4,3,0,1,0,1
2025-02-06 04:35:00,77.77777777777779,9.0,,,,,,100.0,49.404369088812,554.2693817265858,4.81,0.07,88.05765993265993,10.598468238447078,,,,,,,,,,4,3,0,0,0,0
2025-02-06 04:40:00,81.81818181818183,12.0,,,,,,77.77777777777779,,,,,86.54250841750842,10.019826756376418,,,,,,,,,,4,3,0,0,0,0
2025-02-06 04:45:00,80.0,10.0,2025-02-06 04:45:31.957327104,49.404369088812,554.2660878366569,0.8,0.01,81.81818181818183,,,,,86.39099326599326,10.111091493045759,,,,,,,,,27383.166376894085,4,3,0,0,0,0
2025-02-06 04:50:00,90.9090909090909,11.0,2025-02-06 04:50:31.957324032,49.404369088812,554.2693817265858,0.28,0.02,80.0,49.404369088812,554.2660878366569,0.8,0.01,86.55934343434343,10.173090642419186,,,,,,,,,27383.329109447874,4,3,0,1,0,0
2025-02-06 04:55:00,85.71428571428571,7.0,2025-02-06 04:55:31.957321984,49.40403603577924,554.2693817265858,2.15,0.07,90.9090909090909,49.404369088812,554.2693817265858,0.28,0.02,86.88401875901876,10.069666626646903,,,,,,,,,27383.144508349327,4,3,0,0,0,0
2025-02-06 05:00:00,91.66666666666666,12.0,,,,,,85.71428571428571,49.40403603577924,554.2693817265858,2.15,0.07,87.11550024050024,10.15153932951472,,,,,,,,,,5,3,0,1,0,0
2025-02-06 05:05:00,100.0,9.0,,,,,,91.66666666666666,,,,,87.11550024050024,10.15153932951472,,,,,,,,,,5,3,0,1,0,0
2025-02-06 05:10:00,100.0,10.0,2025-02-06 05:10:31.957314048,49.404369088812,554.2660878366569,1.41,0.09,100.0,,,,,88.50438912938914,10.711712611292903,,,,,,,,,27383.166376894085,5,3,0,1,0,0
2025-02-06 05:15:00,85.71428571428571,7.0,2025-02-06 05:15:31.957312000,49.404369088812,554.2693817265858,0.33,0.08,100.0,49.404369088812,554.2660878366569,1.41,0.09,90.09169071669072,8.327462215714656,,,,,,,,,27383.329109447874,5,3,0,0,0,0
2025-02-06 05:20:00,81.81818181818183,11.0,2025-02-06 05:20:31.957308928,49.404369088812,554.2660878366569,2.37,0.02,85.71428571428571,49.404369088812,554.2693817265858,0.33,0.08,88.5765392015392,8.008751144099826,,,,,,,,,27383.166376894085,5,3,0,0,0,0
2025-02-06 05:25:00,100.0,11.0,2025-02-06 05:25:31.957306880,49.404369088812,554.2693817265858,3.65,0.12,81.81818181818183,49.404369088812,554.2660878366569,2.37,0.02,89.61820586820586,8.643740406673176,,,,,,,,,27383.329109447874,5,3,0,1,0,1
2025-02-06 05:30:00,80.0,11.0,,,,,,100.0,49.404369088812,554.2693817265858,3.65,0.12,87.9515392015392,8.38424730612234,,,,,,,,,,5,3,0,0,0,0
2025-02-06 05:35:00,100.0,9.0,2025-02-06 05:35:31.957302016,49.404369088812,554.2693817265858,0.79,0.15,80.0,,,,,89.80339105339105,8.386999433768393,,,,,,,,,27383.329109447874,5,3,0,1,0,0
2025-02-06 05:40:00,100.0,10.0,2025-02-06 05:40:31.957298944,49.40403603577924,554.2693817265858,3.19,0.15,100.0,49.404369088812,554.2693817265858,0.79,0.15,91.31854256854257,8.455328672908177,,,,,,,,,27383.144508349327,5,3,0,1,0,1
2025-02-06 05:45:00,100.0,9.0,,,,,,100.0,49.40403603577924,554.2693817265858,3.19,0.15,92.98520923520924,7.97919668183164,,,,,,,,,,5,3,0,1,0,0
2025-02-06 05:50:00,100.0,9.0,,,,,,100.0,,,,,93.74278499278499,8.192864669327308,,,,,,,,,,5,3,0,1,0,0
2025-02-06 05:55:00,100.0,10.0,,,,,,100.0,,,,,94.9332611832612,7.954658341612177,,,,,,,,,,5,3,0,1,0,0
2025-02-06 06:00:00,91.66666666666666,12.0,,,,,,100.0,,,,,94.9332611832612,7.954658341612177,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:05:00,87.5,9.0,,,,,,91.66666666666666,,,,,93.89159451659452,8.048733265087504,,,,,,,,,,6,3,0,0,0,0
2025-02-06 06:10:00,100.0,9.0,,,,,,87.5,,,,,93.89159451659452,8.048733265087504,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:15:00,100.0,12.0,,,,,,100.0,,,,,95.08207070707071,7.7813332257868,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:20:00,100.0,14.0,,,,,,100.0,,,,,96.59722222222221,6.6520515303389125,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:25:00,100.0,10.0,,,,,,100.0,,,,,96.59722222222221,6.6520515303389125,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:30:00,80.0,10.0,2025-02-06 06:30:31.957268992,49.404369088812,554.2693817265858,4.21,0.06,100.0,,,,,96.59722222222221,6.6520515303389125,,,,,,,,,27383.329109447874,6,3,0,0,0,1
2025-02-06 06:35:00,85.71428571428571,7.0,2025-02-06 06:35:31.957265920,49.404369088812,554.2693817265858,1.24,0.18,80.0,49.404369088812,554.2693817265858,4.21,0.06,95.40674603174602,7.240042019559683,,,,,,,,,27383.329109447874,6,3,0,0,1,0
2025-02-06 06:40:00,100.0,5.0,2025-02-06 06:40:31.957263872,49.404369088812,554.2660878366569,1.96,0.14,85.71428571428571,49.404369088812,554.2693817265858,1.24,0.18,95.40674603174602,7.240042019559683,,,,,,,,,27383.166376894085,6,3,0,1,0,0
2025-02-06 06:45:00,100.0,12.0,,,,,,100.0,49.404369088812,554.2660878366569,1.96,0.14,95.40674603174602,7.240042019559683,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:50:00,92.85714285714286,14.0,,,,,,100.0,,,,,94.81150793650794,7.120719361934307,,,,,,,,,,6,3,0,1,0,0
2025-02-06 06:55:00,100.0,11.0,,,,,,92.85714285714286,,,,,94.81150793650794,7.120719361934307,,,,,,,,,,6,3,0,1,0,0
2025-02-06 07:00:00,100.0,11.0,2025-02-06 07:00:31.957253888,49.40403603577924,554.2660878366569,1.55,0.04,100.0,,,,,95.50595238095237,7.192132524748939,,,,,,,,,27382.98177689258,7,3,0,1,0,0
2025-02-06 07:05:00,100.0,9.0,,,,,,100.0,49.40403603577924,554.2660878366569,1.55,0.04,96.54761904761904,6.82292146126113,,,,,,,,,,7,3,0,1,0,0
2025-02-06 07:10:00,100.0,11.0,,,,,,100.0,,,,,96.54761904761904,6.82292146126113,,,,,,,,,,7,3,0,1,0,0
2025-02-06 07:15:00,75.0,4.0,,,,,,100.0,,,,,94.46428571428571,9.107302010322929,,,,,,,,,,7,3,0,0,0,0
2025-02-06 07:20:00,66.66666666666666,7.0,2025-02-06 07:20:31.957243904,49.404369088812,554.2660878366569,4.48,0.04,75.0,,,,,91.68650793650794,11.915777731648214,,,,,,,,,27383.166376894085,7,3,0,0,0,1
2025-02-06 07:25:00,91.66666666666666,12.0,2025-02-06 07:25:31.957241088,49.404369088812,554.2660878366569,1.74,0.0,66.66666666666666,49.404369088812,554.2660878366569,4.48,0.04,90.9920634920635,11.626547032153656,,,,,,,,,27383.166376894085,7,3,0,1,0,0
2025-02-06 07:30:00,87.5,9.0,2025-02-06 07:30:31.957239040,49.40403603577924,554.2693817265858,1.09,0.01,91.66666666666666,49.404369088812,554.2660878366569,1.74,0.0,91.6170634920635,11.174744668300164,,,,,,,,,27383.144508349327,7,3,0,0,0,0
2025-02-06 07:35:00,85.71428571428571,7.0,2025-02-06 07:35:31.957235968,49.40403603577924,554.2693817265858,2.18,0.01,87.5,49.40403603577924,554.2693817265858,1.09,0.01,91.6170634920635,11.174744668300164,,,,,,,,,27383.144508349327,7,3,0,0,0,0
2025-02-06 07:40:00,100.0,7.0,2025-02-06 07:40:31.957233920,49.40403603577924,554.2693817265858,2.54,0.03,85.71428571428571,49.40403603577924,554.2693817265858,2.18,0.01,91.6170634920635,11.174744668300164,,,,,,,,,27383.144508349327,7,3,0,1,0,0
2025-02-06 07:45:00,92.3076923076923,13.0,,,,,,100.0,49.40403603577924,554.2693817265858,2.54,0.03,90.97603785103786,10.86653109997596,,,,,,,,,,7,3,0,1,0,0
2025-02-06 07:50:00,100.0,10.0,,,,,,92.3076923076923,,,,,91.57127594627595,11.170326420541096,,,,,,,,,,7,3,0,1,0,0
2025-02-06 07:55:00,100.0,10.0,,,,,,100.0,,,,,91.57127594627595,11.170326420541096,,,,,,,,,,7,3,0,1,0,0
2025-02-06 08:00:00,100.0,13.0,,,,,,100.0,,,,,91.57127594627595,11.170326420541096,,,,,,,,,,8,3,0,1,0,0
2025-02-06 08:05:00,80.0,11.0,2025-02-06 08:05:31.957221120,49.404369088812,554.2693817265858,1.6,0.04,100.0,,,,,89.90460927960929,11.289801593689214,,,,,,,,,27383.329109447874,8,3,0,0,0,0
2025-02-06 08:10:00,66.66666666666666,9.0,,,,,,80.0,49.404369088812,554.2693817265858,1.6,0.04,87.12683150183149,12.604286034253438,,,,,,,,,,8,3,0,0,0,0
2025-02-06 08:15:00,100.0,10.0,,,,,,66.66666666666666,,,,,89.21016483516483,12.48316459855619,,,,,,,,,,8,3,0,1,0,0
2025-02-06 08:20:00,50.0,12.0,,,,,,100.0,,,,,87.82127594627595,15.725494502762912,,,,,,,,,,8,3,0,0,0,0
2025-02-06 08:25:00,90.9090909090909,11.0,2025-02-06 08:25:31.957210880,49.40403603577924,554.2660878366569,3.89,0.16,50.0,,,,,87.75814463314462,15.710166643466719,,,,,,,,,27382.98177689258,8,3,0,1,1,1
2025-02-06 08:30:00,84.61538461538461,13.0,,,,,,90.9090909090909,49.40403603577924,554.2660878366569,3.89,0.16,87.51776001776001,15.736522604029041,,,,,,,,,,8,3,0,0,0,0
2025-02-06 08:35:00,100.0,11.0,2025-02-06 08:35:31.957207040,49.40403603577924,554.2693817265858,0.14,0.04,84.61538461538461,,,,,88.7082362082362,16.123293632133958,,,,,,,,,27383.144508349327,8,3,0,1,0,0
2025-02-06 08:40:00,80.0,10.0,2025-02-06 08:40:31.957203968,49.404369088812,554.2660878366569,3.4,0.09,100.0,49.40403603577924,554.2693817265858,0.14,0.04,87.04156954156953,15.881844088095333,,,,,,,,,27383.166376894085,8,3,0,0,0,1
2025-02-06 08:45:00,75.0,8.0,2025-02-06 08:45:31.957201920,49.40403603577924,554.2693817265858,5.0,0.11,80.0,49.404369088812,554.2660878366569,3.4,0.09,85.59926184926185,16.14386181778575,,,,,,,,,27383.144508349327,8,3,0,0,0,1
2025-02-06 08:50:00,92.3076923076923,13.0,2025-02-06 08:50:31.957199104,49.40403603577924,554.2693817265858,2.12,0.03,75.0,49.40403603577924,554.2693817265858,5.0,0.11,84.95823620823622,15.665706123334314,,,,,,,,,27383.144508349327,8,3,0,1,0,0
2025-02-06 08:55:00,62.5,8.0,2025-02-06 08:55:31.957197056,49.404369088812,554.2693817265858,4.31,0.09,92.3076923076923,49.40403603577924,554.2693817265858,2.12,0.03,81.83323620823622,16.125891229457277,,,,,,,,,27383.329109447874,8,3,0,0,0,1
2025-02-06 09:00:00,100.0,8.0,2025-02-06 09:00:31.957193984,49.40403603577924,554.2693817265858,2.4,0.05,62.5,49.404369088812,554.2693817265858,4.31,0.09,81.83323620823622,16.125891229457277,,,,,,,,,27383.144508349327,9,3,0,1,0,0
2025-02-06 09:05:00,100.0,14.0,,,,,,100.0,49.40403603577924,554.2693817265858,2.4,0.05,83.49990287490287,16.932554083572978,,,,,,,,,,9,3,0,1,0,0
2025-02-06 09:10:00,100.0,10.0,,,,,,100.0,,,,,86.27768065268064,16.651857764299596,,,,,,,,,,9,3,0,1,0,0
2025-02-06 09:15:00,91.66666666666666,12.0,2025-02-06 09:15:31.957182976,49.40403603577924,554.2693817265858,0.13,0.14,100.0,,,,,85.5832362082362,16.195061317852996,,,,,,,,,27383.144508349327,9,3,0,1,0,0
2025-02-06 09:20:00,100.0,12.0,,,,,,91.66666666666666,49.40403603577924,554.2693817265858,0.13,0.14,89.74990287490287,12.129689975136563,,,,,,,,,,9,3,0,1,0,0
2025-02-06 09:25:00,77.77777777777779,10.0,2025-02-06 09:25:31.957178112,49.40403603577924,554.2693817265858,3.09,0.02,100.0,,,,,88.65562678062678,12.598852574806456,,,,,,,,,27383.144508349327,9,3,0,0,0,1
2025-02-06 09:30:00,100.0,8.0,2025-02-06 09:30:31.957175040,49.404369088812,554.2693817265858,3.85,0.04,77.77777777777779,49.40403603577924,554.2693817265858,3.09,0.02,89.93767806267806,12.928788628229105,,,,,,,,,27383.329109447874,9,3,0,1,0,1
2025-02-06 09:35:00,92.85714285714286,14.0,,,,,,100.0,49.404369088812,554.2693817265858,3.85,0.04,89.34243996743997,12.583216023964154,,,,,,,,,,9,3,0,1,0,0
2025-02-06 09:40:00,75.0,12.0,,,,,,92.85714285714286,,,,,88.9257733007733,12.996683657079952,,,,,,,,,,9,3,0,0,0,0
2025-02-06 09:45:00,100.0,7.0,,,,,,75.0,,,,,91.00910663410663,12.55779239622042,,,,,,,,,,9,3,0,1,0,0
2025-02-06 09:50:00,90.0,10.0,2025-02-06 09:50:31.957165056,49.40403603577924,554.2693817265858,2.79,0.0,100.0,,,,,90.81679894179894,12.55376739178466,,,,,,,,,27383.144508349327,9,3,0,0,0,0
2025-02-06 09:55:00,86.66666666666667,15.0,,,,,,90.0,49.40403603577924,554.2693817265858,2.79,0.0,92.83068783068784,9.046754049264523,,,,,,,,,,9,3,0,0,0,0
2025-02-06 10:00:00,100.0,9.0,,,,,,86.66666666666667,,,,,92.83068783068784,9.046754049264523,,,,,,,,,,10,3,0,1,0,0
2025-02-06 10:05:00,100.0,7.0,2025-02-06 10:05:31.957157888,49.404369088812,554.2660878366569,1.45,0.03,100.0,,,,,92.83068783068784,9.046754049264523,,,,,,,,,27383.166376894085,10,3,0,1,0,0
2025-02-06 10:10:00,100.0,9.0,,,,,,100.0,49.404369088812,554.2660878366569,1.45,0.03,92.83068783068784,9.046754049264523,,,,,,,,,,10,3,0,1,0,0
2025-02-06 10:15:00,100.0,9.0,2025-02-06 10:15:31.957153024,49.404369088812,554.2693817265858,2.17,0.2,100.0,,,,,93.5251322751323,9.266451717598567,,,,,,,,,27383.329109447874,10,3,0,1,1,0
2025-02-06 10:20:00,85.71428571428571,9.0,,,,,,100.0,49.404369088812,554.2693817265858,2.17,0.2,92.33465608465609,9.27664227559008,,,,,,,,,,10,3,0,0,0,0
2025-02-06 10:25:00,100.0,4.0,2025-02-06 10:25:31.957147904,49.40403603577924,554.2693817265858,4.53,0.18,85.71428571428571,,,,,94.18650793650794,8.26998702278113,,,,,,,,,27383.144508349327,10,3,0,1,1,1
2025-02-06 10:30:00,90.0,10.0,2025-02-06 10:30:31.957146112,49.03,554.2693817265858,2.84,0.15,100.0,49.40403603577924,554.2693817265858,4.53,0.18,93.3531746031746,8.133635910238219,,,,,,,,,27175.827786054506,10,3,0,0,0,0
2025-02-06 10:35:00,84.61538461538461,14.0,2025-02-06 10:35:31.957143040,49.40403603577924,554.2693817265858,2.82,0.12,90.0,49.03,554.2693817265858,2.84,0.15,92.66636141636143,8.518209065174199,,,,,,,,,27383.144508349327,10,3,0,0,0,0
2025-02-06 10:40:00,85.71428571428571,8.0,,,,,,84.61538461538461,49.40403603577924,554.2693817265858,2.82,0.12,93.55921855921855,6.907331064636681,,,,,,,,,,10,3,0,0,0,0
2025-02-06 10:45:00,87.5,9.0,,,,,,85.71428571428571,,,,,92.51755189255188,6.7892500419184225,,,,,,,,,,10,3,0,0,0,0
2025-02-06 10:50:00,100.0,11.0,,,,,,87.5,,,,,93.35088522588522,7.0604449142851475,,,,,,,,,,10,3,0,1,0,0
2025-02-06 10:55:00,80.0,5.0,,,,,,100.0,,,,,92.79532967032965,7.852112403260806,,,,,,,,,,10,3,0,0,0,0
2025-02-06 11:00:00,57.14285714285714,7.0,2025-02-06 11:00:31.957131008,49.404369088812,554.2660878366569,2.57,0.08,80.0,,,,,89.2239010989011,12.592720333593338,,,,,,,,,27383.166376894085,11,3,0,0,0,0
2025-02-06 11:05:00,90.9090909090909,11.0,,,,,,57.14285714285714,49.404369088812,554.2660878366569,2.57,0.08,88.46632534132534,12.151210804725132,,,,,,,,,,11,3,0,1,0,0
2025-02-06 11:10:00,85.71428571428571,7.0,2025-02-06 11:10:31.957125888,49.40403603577924,554.2693817265858,2.15,0.08,90.9090909090909,,,,,87.27584915084914,11.606081605172346,,,,,,,,,27383.144508349327,11,3,0,0,0,0
2025-02-06 11:15:00,87.5,8.0,,,,,,85.71428571428571,49.40403603577924,554.2693817265858,2.15,0.08,86.23418248418248,10.899699028050863,,,,,,,,,,11,3,0,0,0,0
2025-02-06 11:20:00,80.0,11.0,2025-02-06 11:20:31.957121024,49.40403603577924,554.2660878366569,1.93,0.19,87.5,,,,,85.75799200799202,11.048288547357542,,,,,,,,,27382.98177689258,11,3,0,0,1,0
2025-02-06 11:25:00,75.0,12.0,2025-02-06 11:25:31.957117952,49.404369088812,554.2660878366569,4.02,0.05,80.0,49.40403603577924,554.2660878366569,1.93,0.19,83.67465867465867,10.460000630752079,,,,,,,,,27383.166376894085,11,3,0,0,0,1
2025-02-06 11:30:00,75.0,8.0,2025-02-06 11:30:31.957115904,49.404369088812,554.2693817265858,1.34,0.08,75.0,49.404369088812,554.2660878366569,4.02,0.05,82.42465867465867,10.531414069726829,,,,,,,,,27383.329109447874,11,3,0,0,0,0
2025-02-06 11:35:00,90.0,10.0,,,,,,75.0,49.404369088812,554.2693817265858,1.34,0.08,82.87337662337661,10.745772309765167,,,,,,,,,,11,3,0,0,0,0
2025-02-06 11:40:00,100.0,11.0,2025-02-06 11:40:31.957111040,49.404369088812,554.2660878366569,4.26,0.12,90.0,,,,,84.0638528138528,11.826132499939082,,,,,,,,,27383.166376894085,11,3,0,1,0,1
2025-02-06 11:45:00,100.0,9.0,,,,,,100.0,49.404369088812,554.2660878366569,4.26,0.12,85.10551948051948,12.676263986778983,,,,,,,,,,11,3,0,1,0,0
2025-02-06 11:50:00,100.0,8.0,2025-02-06 11:50:31.957105920,49.404369088812,554.2660878366569,2.08,0.16,100.0,,,,,85.10551948051948,12.676263986778983,,,,,,,,,27383.166376894085,11,3,0,1,1,0
2025-02-06 11:55:00,100.0,9.0,,,,,,100.0,49.404369088812,554.2660878366569,2.08,0.16,86.77218614718613,13.245960765914068,,,,,,,,,,11,3,0,1,0,0
2025-02-06 12:00:00,100.0,12.0,,,,,,100.0,,,,,90.34361471861472,9.881235386150234,,,,,,,,,,12,3,0,1,0,0
2025-02-06 12:05:00,90.9090909090909,12.0,,,,,,100.0,,,,,90.34361471861472,9.881235386150234,,,,,,,,,,12,3,0,1,0,0
2025-02-06 12:10:00,90.9090909090909,12.0,,,,,,90.9090909090909,,,,,90.77651515151514,9.773187733402356,,,,,,,,,,12,3,0,1,0,0
2025-02-06 12:15:00,90.0,10.0,,,,,,90.9090909090909,,,,,90.98484848484848,9.723513086163301,,,,,,,,,,12,3,0,0,0,0
2025-02-06 12:20:00,75.0,5.0,2025-02-06 12:20:31.957091072,49.404369088812,554.2693817265858,2.61,0.01,90.0,,,,,90.56818181818181,10.325515288131598,,,,,,,,,27383.329109447874,12,3,0,0,0,0
2025-02-06 12:25:00,100.0,9.0,,,,,,75.0,49.404369088812,554.2693817265858,2.61,0.01,92.65151515151514,9.377373645581903,,,,,,,,,,12,3,0,1,0,0
2025-02-06 12:30:00,100.0,11.0,2025-02-06 12:30:31.957085952,49.40403603577924,554.2660878366569,1.78,0.02,100.0,,,,,94.73484848484848,7.732031430521459,,,,,,,,,27382.98177689258,12,3,0,1,0,0
2025-02-06 12:35:00,88.88888888888889,9.0,,,,,,100.0,49.40403603577924,554.2660878366569,1.78,0.02,94.64225589225589,7.8002388263726985,,,,,,,,,,12,3,0,0,0,0
2025-02-06 12:40:00,91.66666666666666,14.0,2025-02-06 12:40:31.957081088,49.40403603577924,554.2693817265858,4.46,0.07,88.88888888888889,,,,,93.94781144781145,7.649377012727705,,,,,,,,,27383.144508349327,12,3,0,1,0,1
2025-02-06 12:45:00,84.61538461538461,13.0,2025-02-06 12:45:31.957078016,49.40403603577924,554.2693817265858,1.45,0.1,91.66666666666666,49.40403603577924,554.2693817265858,4.46,0.07,92.66576016576016,7.829919272456092,,,,,,,,,27383.144508349327,12,3,0,0,0,0
2025-02-06 12:50:00,57.14285714285714,7.0,,,,,,84.61538461538461,49.40403603577924,554.2693817265858,1.45,0.1,89.09433159433159,12.53869768024946,,,,,,,,,,12,3,0,0,0,0
2025-02-06 12:55:00,100.0,13.0,,,,,,57.14285714285714,,,,,89.09433159433159,12.53869768024946,,,,,,,,,,12,3,0,1,0,0
2025-02-06 13:00:00,91.66666666666666,12.0,,,,,,100.0,,,,,88.39988714988715,12.102984613108541,,,,,,,,,,13,3,0,1,0,0
2025-02-06 13:05:00,75.0,13.0,2025-02-06 13:05:31.957068032,49.404369088812,554.2660878366569,4.38,0.06,91.66666666666666,,,,,87.07412957412957,12.661587852186262,,,,,,,,,27383.166376894085,13,3,0,0,0,1
2025-02-06 13:10:00,100.0,13.0,2025-02-06 13:10:31.957065984,49.40403603577924,554.2660878366569,4.88,0.07,75.0,49.404369088812,554.2660878366569,4.38,0.06,87.83170533170534,13.173520347510753,,,,,,,,,27382.98177689258,13,3,0,1,0,1
2025-02-06 13:15:00,100.0,11.0,2025-02-06 13:15:31.957062912,49.40403603577924,554.2693817265858,2.84,0.08,100.0,49.40403603577924,554.2660878366569,4.88,0.07,88.66503866503867,13.63148288419006,,,,,,,,,27383.144508349327,13,3,0,1,0,0
2025-02-06 13:20:00,100.0,10.0,,,,,,100.0,49.40403603577924,554.2693817265858,2.84,0.08,90.74837199837201,13.258463215677992,,,,,,,,,,13,3,0,1,0,0
2025-02-06 13:25:00,88.88888888888889,9.0,,,,,,100.0,,,,,89.82244607244606,12.937726040771691,,,,,,,,,,13,3,0,0,0,0
2025-02-06 13:30:00,90.0,10.0,,,,,,88.88888888888889,,,,,88.98911273911273,12.538478573365762,,,,,,,,,,13,3,0,0,0,0
